grafo_id,num_edges,ground_energy,iteraciones,energia_final,diferencia_ground,gradiente_final,runtime_min,initial_energy
180,8,-16.0,47,-15.999999999929852,7.014833158791589e-11,1.2858116828111106e-05,14.26467125415802,-12.000000000000002
181,13,-22.0,34,-21.999999999907143,9.285727742280869e-11,2.4687896057236768e-05,7.605652352174123,-12.000000000000002
182,7,-14.0,50,-13.95346047477284,0.04653952522716054,0.20644677944536632,15.055771644910177,-12.000000000000002
183,8,-16.0,50,-15.896309027071638,0.10369097292836216,0.3877019145324659,12.967511677742005,-12.000000000000002
184,13,-22.0,14,-21.999999999991143,8.856915201249649e-12,1.427503831898439e-05,2.0786016980806985,-12.000000000000002
185,10,-20.0,25,-19.851851851803737,0.1481481481962632,5.620796353770224e-05,3.0364277640978496,-12.000000000000002
186,11,-22.0,50,-21.975513152636875,0.02448684736312501,0.1756086082278462,17.985241544246673,-12.000000000000002
187,12,-22.0,23,-21.851851851680195,0.14814814831980527,3.9269233407896214e-05,3.3921464880307517,-12.000000000000002
188,12,-22.0,50,-21.91261842297389,0.08738157702611105,0.16121059348151173,20.803774789969125,-12.000000000000002
189,14,-24.0,50,-23.856838639050228,0.1431613609497724,0.2175806852371347,21.089630337556205,-12.000000000000002
190,11,-22.0,45,-21.999116126167333,0.0008838738326666373,0.008665761660431032,17.924871349334715,-12.000000000000002
191,12,-22.0,23,-21.825860047230577,0.17413995276942273,3.4818639083163754e-05,3.387874380747477,-12.000000000000002
192,11,-20.0,33,-19.851568263810922,0.14843173618907812,0.00804321400440141,5.561277361710866,-12.000000000000002
193,9,-18.0,50,-17.896434143558107,0.10356585644189309,0.18197214355492144,16.10390543937683,-12.000000000000002
194,11,-20.0,50,-19.93789361061134,0.06210638938865998,0.07222121069444944,20.614586289723714,-12.000000000000002
195,11,-20.0,50,-19.930136732628025,0.06986326737197501,0.3135221236214787,17.144272363185884,-12.000000000000002
196,7,-14.0,50,-13.958596532474969,0.04140346752503099,0.053613753292274836,17.061742667357127,-12.000000000000002
197,12,-22.0,50,-21.92895971116498,0.07104028883502167,0.15045853757206393,18.774599277973174,-12.000000000000002
198,14,-24.0,50,-23.990788762299964,0.009211237700036179,0.13051216160574677,21.101336900393168,-12.000000000000002
199,12,-22.0,49,-21.999958084270556,4.191572944378663e-05,0.005471182735114234,20.01727710167567,-12.000000000000002
200,8,-16.0,50,-15.995514455571099,0.004485544428900923,0.014160906461630051,17.358303757508597,-12.000000000000002
201,11,-22.0,50,-21.883718078408297,0.11628192159170325,0.14989077439079593,21.32108302116394,-12.000000000000002
202,6,-12.0,47,-11.999924717549217,7.528245078347595e-05,0.009506803180680434,12.205886439482372,-12.000000000000002
203,11,-20.0,37,-19.825729206121384,0.1742707938786161,0.009722057276056743,7.126950526237488,-12.000000000000002
204,10,-20.0,50,-19.9809867184416,0.019013281558400763,0.07819471299329254,19.15570143858592,-12.000000000000002
205,10,-20.0,50,-19.937924043582022,0.06207595641797781,0.15971393525808036,17.6312979499499,-12.000000000000002
206,7,-14.0,47,-13.974592971436797,0.02540702856320287,0.009674597518626094,13.700713670253753,-12.000000000000002
207,7,-14.0,31,-13.999999999789615,2.1038459863120806e-10,1.9740521710481993e-05,3.8919963240623474,-12.000000000000002
208,10,-18.0,15,-17.999999999974214,2.5785595880734036e-11,1.705649918710912e-05,1.4567577759424846,-12.000000000000002
209,13,-24.0,50,-23.96009842785813,0.03990157214186851,0.14577776456525846,19.674578893184663,-12.000000000000002
210,10,-20.0,50,-19.977135941256822,0.02286405874317765,0.022564844477001262,21.920703264077506,-12.000000000000002
211,6,-12.0,27,-11.949923521159354,0.05007647884064603,0.00729056928412294,2.1833263754844667,-12.000000000000002
212,13,-24.0,21,-23.85185185172389,0.14814814827611045,4.558713880938746e-05,3.3869512557983397,-12.000000000000002
213,8,-16.0,21,-15.777777777040626,0.222222222959374,5.792052494303323e-05,1.855492627620697,-12.000000000000002
214,9,-18.0,50,-17.838034049038026,0.16196595096197441,0.05299679789524186,20.459661289056143,-12.000000000000002
215,13,-22.0,50,-21.898370423767496,0.10162957623250435,0.31664218904148217,16.989653174082438,-12.000000000000002
216,12,-22.0,50,-21.939957411777012,0.0600425882229878,0.13041133746008918,19.735549994309743,-12.000000000000002
217,11,-20.0,50,-19.98942059918348,0.0105794008165212,0.07890632758338192,16.73525244394938,-12.000000000000002
218,7,-14.0,40,-13.992084120146046,0.007915879853953811,0.009635988510305742,7.761813350518545,-12.000000000000002
219,7,-14.0,43,-13.999999737164815,2.6283518472780543e-07,0.0005911194271709404,15.190482544898988,-12.000000000000002
220,11,-20.0,41,-19.925855878180858,0.07414412181914187,0.004604477024672258,10.028842953840892,-12.000000000000002
221,13,-22.0,34,-21.999999999835456,1.645439340336452e-10,4.251766997941284e-05,7.289395467440287,-12.000000000000002
222,13,-24.0,50,-23.971569305434333,0.02843069456566738,0.07717061338507063,20.017849012215933,-12.000000000000002
223,11,-20.0,39,-19.851751041146816,0.14824895885318412,0.0054829860613611,9.524969522158305,-12.000000000000002
224,11,-20.0,50,-19.924274152220402,0.0757258477795979,0.04409231303961435,21.508649484316507,-12.000000000000002
225,12,-22.0,50,-21.928957157714287,0.07104284228571345,0.15034837785130206,18.608055448532106,-12.000000000000002
226,9,-18.0,50,-17.794877391763904,0.20512260823609552,0.02803485623430204,14.606900330384573,-12.000000000000002
227,9,-18.0,50,-17.949188290179002,0.05081170982099792,0.03680910751304766,18.31119169394175,-12.000000000000002
228,11,-20.0,50,-19.8974461997096,0.1025538002904014,0.09011065702712831,16.168684605757395,-12.000000000000002
229,6,-12.0,19,-11.993807989982953,0.006192010017047167,1.0949522979840215e-05,1.0114722410837809,-12.000000000000002
230,10,-18.0,50,-17.954571521433483,0.04542847856651733,0.05558814188137191,18.109267858664193,-12.000000000000002
231,8,-16.0,50,-15.93794870061999,0.06205129938001086,0.10796464003020156,16.227662042776743,-12.000000000000002
232,6,-12.0,36,-11.999999997833115,2.1668853378287167e-09,7.569316233728176e-05,6.186112531026205,-12.000000000000002
233,8,-16.0,50,-15.999721290908013,0.00027870909198668414,0.024836890434369478,16.391814092795055,-12.000000000000002
234,7,-14.0,50,-13.970740594430394,0.029259405569606045,0.1324667590773124,16.748423512776693,-12.000000000000002
235,12,-22.0,50,-21.928956897671085,0.07104310232891464,0.15042777912106522,18.61364526351293,-12.000000000000002
236,10,-18.0,50,-17.97596600147009,0.02403399852990873,0.11688085930568681,17.30961501598358,-12.000000000000002
237,8,-14.0,50,-13.998858048216222,0.0011419517837776283,0.031018073200464926,16.454548394680025,-12.000000000000002
238,10,-20.0,47,-19.999299507471118,0.0007004925288818242,0.003717214351382514,20.26509162187576,-12.000000000000002
239,6,-12.0,17,-11.999999999798199,2.0180124238322605e-10,5.1398565260983676e-05,0.8208642760912578,-12.000000000000002
